,Country,ISO3 Code,Date,Price (EUR/MWhe),date,day,month,year
1915,Luxembourg,LUX,2023-04-01,100.83,2023-04-01,1,4,2023
1916,Luxembourg,LUX,2023-05-01,81.65,2023-05-01,1,5,2023
1917,Luxembourg,LUX,2023-06-01,94.84,2023-06-01,1,6,2023
1918,Luxembourg,LUX,2023-07-01,77.48,2023-07-01,1,7,2023
1919,Luxembourg,LUX,2023-08-01,94.41,2023-08-01,1,8,2023
1920,Luxembourg,LUX,2023-09-01,100.73,2023-09-01,1,9,2023
1921,Luxembourg,LUX,2023-10-01,87.32,2023-10-01,1,10,2023
1922,Luxembourg,LUX,2023-11-01,91.18,2023-11-01,1,11,2023
1923,Luxembourg,LUX,2023-12-01,68.38,2023-12-01,1,12,2023
1924,Luxembourg,LUX,2024-01-01,76.63,2024-01-01,1,1,2024
1925,Luxembourg,LUX,2024-02-01,61.36,2024-02-01,1,2,2024
1926,Luxembourg,LUX,2024-03-01,64.66,2024-03-01,1,3,2024
1927,Latvia,LVA,2015-01-01,39.78,2015-01-01,1,1,2015
1928,Latvia,LVA,2015-02-01,39.44,2015-02-01,1,2,2015
1929,Latvia,LVA,2015-03-01,32.21,2015-03-01,1,3,2015
1930,Latvia,LVA,2015-04-01,34.81,2015-04-01,1,4,2015
1931,Latvia,LVA,2015-05-01,37.35,2015-05-01,1,5,2015
1932,Latvia,LVA,2015-06-01,42.78,2015-06-01,1,6,2015
1933,Latvia,LVA,2015-07-01,44.25,2015-07-01,1,7,2015
1934,Latvia,LVA,2015-08-01,46.44,2015-08-01,1,8,2015
1935,Latvia,LVA,2015-09-01,44.27,2015-09-01,1,9,2015
1936,Latvia,LVA,2015-10-01,56.52,2015-10-01,1,10,2015
1937,Latvia,LVA,2015-11-01,45.75,2015-11-01,1,11,2015
1938,Latvia,LVA,2015-12-01,38.35,2015-12-01,1,12,2015
1939,Latvia,LVA,2016-01-01,50.01,2016-01-01,1,1,2016
1940,Latvia,LVA,2016-02-01,29.65,2016-02-01,1,2,2016
1941,Latvia,LVA,2016-03-01,29.85,2016-03-01,1,3,2016
1942,Latvia,LVA,2016-04-01,30.71,2016-04-01,1,4,2016
1943,Latvia,LVA,2016-05-01,32.68,2016-05-01,1,5,2016
1944,Latvia,LVA,2016-06-01,40.54,2016-06-01,1,6,2016
1945,Latvia,LVA,2016-07-01,38.31,2016-07-01,1,7,2016
1946,Latvia,LVA,2016-08-01,33.76,2016-08-01,1,8,2016
1947,Latvia,LVA,2016-09-01,34.04,2016-09-01,1,9,2016
1948,Latvia,LVA,2016-10-01,38.51,2016-10-01,1,10,2016
1949,Latvia,LVA,2016-11-01,40.47,2016-11-01,1,11,2016
1950,Latvia,LVA,2016-12-01,34.17,2016-12-01,1,12,2016
1951,Latvia,LVA,2017-01-01,35.15,2017-01-01,1,1,2017
1952,Latvia,LVA,2017-02-01,36.26,2017-02-01,1,2,2017
1953,Latvia,LVA,2017-03-01,30.65,2017-03-01,1,3,2017
1954,Latvia,LVA,2017-04-01,31.41,2017-04-01,1,4,2017
1955,Latvia,LVA,2017-05-01,32.45,2017-05-01,1,5,2017
1956,Latvia,LVA,2017-06-01,38.37,2017-06-01,1,6,2017
1957,Latvia,LVA,2017-07-01,36.29,2017-07-01,1,7,2017
1958,Latvia,LVA,2017-08-01,37.33,2017-08-01,1,8,2017
1959,Latvia,LVA,2017-09-01,37.68,2017-09-01,1,9,2017
1960,Latvia,LVA,2017-10-01,33.71,2017-10-01,1,10,2017
1961,Latvia,LVA,2017-11-01,34.87,2017-11-01,1,11,2017
1962,Latvia,LVA,2017-12-01,32.26,2017-12-01,1,12,2017
1963,Latvia,LVA,2018-01-01,37.59,2018-01-01,1,1,2018
1964,Latvia,LVA,2018-02-01,43.5,2018-02-01,1,2,2018
1965,Latvia,LVA,2018-03-01,46.08,2018-03-01,1,3,2018
1966,Latvia,LVA,2018-04-01,39.96,2018-04-01,1,4,2018
1967,Latvia,LVA,2018-05-01,43.76,2018-05-01,1,5,2018
1968,Latvia,LVA,2018-06-01,50.92,2018-06-01,1,6,2018
1969,Latvia,LVA,2018-07-01,54.57,2018-07-01,1,7,2018
1970,Latvia,LVA,2018-08-01,59.07,2018-08-01,1,8,2018
1971,Latvia,LVA,2018-09-01,58.95,2018-09-01,1,9,2018
1972,Latvia,LVA,2018-10-01,55.06,2018-10-01,1,10,2018
1973,Latvia,LVA,2018-11-01,55.25,2018-11-01,1,11,2018
1974,Latvia,LVA,2018-12-01,53.6,2018-12-01,1,12,2018
1975,Latvia,LVA,2019-01-01,56.65,2019-01-01,1,1,2019
1976,Latvia,LVA,2019-02-01,47.26,2019-02-01,1,2,2019
1977,Latvia,LVA,2019-03-01,40.05,2019-03-01,1,3,2019
1978,Latvia,LVA,2019-04-01,43.44,2019-04-01,1,4,2019
1979,Latvia,LVA,2019-05-01,44.3,2019-05-01,1,5,2019
1980,Latvia,LVA,2019-06-01,44.67,2019-06-01,1,6,2019
1981,Latvia,LVA,2019-07-01,49.0,2019-07-01,1,7,2019
1982,Latvia,LVA,2019-08-01,49.46,2019-08-01,1,8,2019
1983,Latvia,LVA,2019-09-01,48.86,2019-09-01,1,9,2019
1984,Latvia,LVA,2019-10-01,47.35,2019-10-01,1,10,2019
1985,Latvia,LVA,2019-11-01,45.26,2019-11-01,1,11,2019
1986,Latvia,LVA,2019-12-01,39.03,2019-12-01,1,12,2019
1987,Latvia,LVA,2020-01-01,30.82,2020-01-01,1,1,2020
1988,Latvia,LVA,2020-02-01,28.04,2020-02-01,1,2,2020
1989,Latvia,LVA,2020-03-01,23.99,2020-03-01,1,3,2020
1990,Latvia,LVA,2020-04-01,23.5,2020-04-01,1,4,2020
1991,Latvia,LVA,2020-05-01,24.52,2020-05-01,1,5,2020
1992,Latvia,LVA,2020-06-01,38.65,2020-06-01,1,6,2020
1993,Latvia,LVA,2020-07-01,31.87,2020-07-01,1,7,2020
1994,Latvia,LVA,2020-08-01,43.44,2020-08-01,1,8,2020
1995,Latvia,LVA,2020-09-01,39.85,2020-09-01,1,9,2020
1996,Latvia,LVA,2020-10-01,37.76,2020-10-01,1,10,2020
1997,Latvia,LVA,2020-11-01,41.1,2020-11-01,1,11,2020
1998,Latvia,LVA,2020-12-01,44.87,2020-12-01,1,12,2020
1999,Latvia,LVA,2021-01-01,53.56,2021-01-01,1,1,2021
2000,Latvia,LVA,2021-02-01,59.12,2021-02-01,1,2,2021
2001,Latvia,LVA,2021-03-01,43.51,2021-03-01,1,3,2021
2002,Latvia,LVA,2021-04-01,43.69,2021-04-01,1,4,2021
2003,Latvia,LVA,2021-05-01,48.36,2021-05-01,1,5,2021
2004,Latvia,LVA,2021-06-01,76.36,2021-06-01,1,6,2021
2005,Latvia,LVA,2021-07-01,88.25,2021-07-01,1,7,2021
2006,Latvia,LVA,2021-08-01,87.44,2021-08-01,1,8,2021
2007,Latvia,LVA,2021-09-01,123.47,2021-09-01,1,9,2021
2008,Latvia,LVA,2021-10-01,106.4,2021-10-01,1,10,2021
2009,Latvia,LVA,2021-11-01,125.48,2021-11-01,1,11,2021
2010,Latvia,LVA,2021-12-01,207.3,2021-12-01,1,12,2021
2011,Latvia,LVA,2022-01-01,143.96,2022-01-01,1,1,2022
2012,Latvia,LVA,2022-02-01,104.64,2022-02-01,1,2,2022
2013,Latvia,LVA,2022-03-01,167.14,2022-03-01,1,3,2022
2014,Latvia,LVA,2022-04-01,109.45,2022-04-01,1,4,2022
2015,Latvia,LVA,2022-05-01,164.35,2022-05-01,1,5,2022
2016,Latvia,LVA,2022-06-01,217.69,2022-06-01,1,6,2022
2017,Latvia,LVA,2022-07-01,304.98,2022-07-01,1,7,2022
2018,Latvia,LVA,2022-08-01,467.09,2022-08-01,1,8,2022
2019,Latvia,LVA,2022-09-01,351.48,2022-09-01,1,9,2022
2020,Latvia,LVA,2022-10-01,189.16,2022-10-01,1,10,2022
2021,Latvia,LVA,2022-11-01,226.68,2022-11-01,1,11,2022
2022,Latvia,LVA,2022-12-01,263.51,2022-12-01,1,12,2022
2023,Latvia,LVA,2023-01-01,99.85,2023-01-01,1,1,2023
2024,Latvia,LVA,2023-02-01,113.74,2023-02-01,1,2,2023
2025,Latvia,LVA,2023-03-01,87.67,2023-03-01,1,3,2023
2026,Latvia,LVA,2023-04-01,65.88,2023-04-01,1,4,2023
2027,Latvia,LVA,2023-05-01,78.14,2023-05-01,1,5,2023
2028,Latvia,LVA,2023-06-01,98.08,2023-06-01,1,6,2023
2029,Latvia,LVA,2023-07-01,83.63,2023-07-01,1,7,2023
2030,Latvia,LVA,2023-08-01,102.6,2023-08-01,1,8,2023
2031,Latvia,LVA,2023-09-01,116.98,2023-09-01,1,9,2023
2032,Latvia,LVA,2023-10-01,87.49,2023-10-01,1,10,2023
2033,Latvia,LVA,2023-11-01,105.34,2023-11-01,1,11,2023
2034,Latvia,LVA,2023-12-01,88.91,2023-12-01,1,12,2023
2035,Latvia,LVA,2024-01-01,117.15,2024-01-01,1,1,2024
2036,Latvia,LVA,2024-02-01,74.83,2024-02-01,1,2,2024
2037,Latvia,LVA,2024-03-01,68.14,2024-03-01,1,3,2024
2038,North Macedonia,MKD,2023-05-01,92.5,2023-05-01,1,5,2023
2039,North Macedonia,MKD,2023-06-01,82.98,2023-06-01,1,6,2023
2040,North Macedonia,MKD,2023-07-01,104.13,2023-07-01,1,7,2023
2041,North Macedonia,MKD,2023-08-01,98.19,2023-08-01,1,8,2023
2042,North Macedonia,MKD,2023-09-01,102.81,2023-09-01,1,9,2023
2043,North Macedonia,MKD,2023-10-01,107.67,2023-10-01,1,10,2023
2044,North Macedonia,MKD,2023-11-01,103.4,2023-11-01,1,11,2023
2045,North Macedonia,MKD,2023-12-01,105.75,2023-12-01,1,12,2023
2046,North Macedonia,MKD,2024-01-01,90.2,2024-01-01,1,1,2024
2047,North Macedonia,MKD,2024-02-01,70.12,2024-02-01,1,2,2024
2048,North Macedonia,MKD,2024-03-01,65.72,2024-03-01,1,3,2024
2049,Netherlands,NLD,2015-01-01,41.18,2015-01-01,1,1,2015
2050,Netherlands,NLD,2015-02-01,46.37,2015-02-01,1,2,2015
2051,Netherlands,NLD,2015-03-01,42.18,2015-03-01,1,3,2015
2052,Netherlands,NLD,2015-04-01,41.4,2015-04-01,1,4,2015
2053,Netherlands,NLD,2015-05-01,37.34,2015-05-01,1,5,2015
2054,Netherlands,NLD,2015-06-01,38.73,2015-06-01,1,6,2015
2055,Netherlands,NLD,2015-07-01,42.19,2015-07-01,1,7,2015
2056,Netherlands,NLD,2015-08-01,38.87,2015-08-01,1,8,2015
2057,Netherlands,NLD,2015-09-01,39.65,2015-09-01,1,9,2015
2058,Netherlands,NLD,2015-10-01,41.45,2015-10-01,1,10,2015
2059,Netherlands,NLD,2015-11-01,38.44,2015-11-01,1,11,2015
2060,Netherlands,NLD,2015-12-01,33.71,2015-12-01,1,12,2015
2061,Netherlands,NLD,2016-01-01,31.56,2016-01-01,1,1,2016
2062,Netherlands,NLD,2016-02-01,25.2,2016-02-01,1,2,2016
2063,Netherlands,NLD,2016-03-01,26.14,2016-03-01,1,3,2016
2064,Netherlands,NLD,2016-04-01,25.32,2016-04-01,1,4,2016
2065,Netherlands,NLD,2016-05-01,27.2,2016-05-01,1,5,2016
2066,Netherlands,NLD,2016-06-01,32.6,2016-06-01,1,6,2016
2067,Netherlands,NLD,2016-07-01,33.07,2016-07-01,1,7,2016
2068,Netherlands,NLD,2016-08-01,28.35,2016-08-01,1,8,2016
2069,Netherlands,NLD,2016-09-01,32.87,2016-09-01,1,9,2016
2070,Netherlands,NLD,2016-10-01,38.01,2016-10-01,1,10,2016
2071,Netherlands,NLD,2016-11-01,42.85,2016-11-01,1,11,2016
2072,Netherlands,NLD,2016-12-01,43.5,2016-12-01,1,12,2016
2073,Netherlands,NLD,2017-01-01,50.76,2017-01-01,1,1,2017
2074,Netherlands,NLD,2017-02-01,43.06,2017-02-01,1,2,2017
2075,Netherlands,NLD,2017-03-01,34.53,2017-03-01,1,3,2017
2076,Netherlands,NLD,2017-04-01,35.35,2017-04-01,1,4,2017
2077,Netherlands,NLD,2017-05-01,35.06,2017-05-01,1,5,2017
2078,Netherlands,NLD,2017-06-01,33.3,2017-06-01,1,6,2017
2079,Netherlands,NLD,2017-07-01,34.46,2017-07-01,1,7,2017
2080,Netherlands,NLD,2017-08-01,33.06,2017-08-01,1,8,2017
2081,Netherlands,NLD,2017-09-01,38.75,2017-09-01,1,9,2017
2082,Netherlands,NLD,2017-10-01,39.88,2017-10-01,1,10,2017
2083,Netherlands,NLD,2017-11-01,47.27,2017-11-01,1,11,2017
2084,Netherlands,NLD,2017-12-01,46.47,2017-12-01,1,12,2017
2085,Netherlands,NLD,2018-01-01,38.8,2018-01-01,1,1,2018
2086,Netherlands,NLD,2018-02-01,44.57,2018-02-01,1,2,2018
2087,Netherlands,NLD,2018-03-01,51.82,2018-03-01,1,3,2018
2088,Netherlands,NLD,2018-04-01,39.72,2018-04-01,1,4,2018
2089,Netherlands,NLD,2018-05-01,47.08,2018-05-01,1,5,2018
2090,Netherlands,NLD,2018-06-01,51.36,2018-06-01,1,6,2018
2091,Netherlands,NLD,2018-07-01,53.3,2018-07-01,1,7,2018
2092,Netherlands,NLD,2018-08-01,58.02,2018-08-01,1,8,2018
2093,Netherlands,NLD,2018-09-01,63.32,2018-09-01,1,9,2018
2094,Netherlands,NLD,2018-10-01,59.93,2018-10-01,1,10,2018
2095,Netherlands,NLD,2018-11-01,62.29,2018-11-01,1,11,2018
2096,Netherlands,NLD,2018-12-01,59.66,2018-12-01,1,12,2018
2097,Netherlands,NLD,2019-01-01,58.3,2019-01-01,1,1,2019
2098,Netherlands,NLD,2019-02-01,46.85,2019-02-01,1,2,2019
2099,Netherlands,NLD,2019-03-01,40.5,2019-03-01,1,3,2019
2100,Netherlands,NLD,2019-04-01,40.84,2019-04-01,1,4,2019
2101,Netherlands,NLD,2019-05-01,40.19,2019-05-01,1,5,2019
2102,Netherlands,NLD,2019-06-01,36.23,2019-06-01,1,6,2019
2103,Netherlands,NLD,2019-07-01,39.62,2019-07-01,1,7,2019
2104,Netherlands,NLD,2019-08-01,37.41,2019-08-01,1,8,2019
2105,Netherlands,NLD,2019-09-01,36.58,2019-09-01,1,9,2019
2106,Netherlands,NLD,2019-10-01,37.96,2019-10-01,1,10,2019
2107,Netherlands,NLD,2019-11-01,42.71,2019-11-01,1,11,2019
2108,Netherlands,NLD,2019-12-01,37.4,2019-12-01,1,12,2019
2109,Netherlands,NLD,2020-01-01,37.07,2020-01-01,1,1,2020
2110,Netherlands,NLD,2020-02-01,29.55,2020-02-01,1,2,2020
2111,Netherlands,NLD,2020-03-01,24.75,2020-03-01,1,3,2020
2112,Netherlands,NLD,2020-04-01,18.97,2020-04-01,1,4,2020
2113,Netherlands,NLD,2020-05-01,17.67,2020-05-01,1,5,2020
2114,Netherlands,NLD,2020-06-01,26.26,2020-06-01,1,6,2020
2115,Netherlands,NLD,2020-07-01,29.35,2020-07-01,1,7,2020
2116,Netherlands,NLD,2020-08-01,34.07,2020-08-01,1,8,2020
2117,Netherlands,NLD,2020-09-01,42.6,2020-09-01,1,9,2020
2118,Netherlands,NLD,2020-10-01,37.11,2020-10-01,1,10,2020
2119,Netherlands,NLD,2020-11-01,41.05,2020-11-01,1,11,2020
2120,Netherlands,NLD,2020-12-01,48.28,2020-12-01,1,12,2020
2121,Netherlands,NLD,2021-01-01,53.62,2021-01-01,1,1,2021
2122,Netherlands,NLD,2021-02-01,49.23,2021-02-01,1,2,2021
2123,Netherlands,NLD,2021-03-01,48.89,2021-03-01,1,3,2021
2124,Netherlands,NLD,2021-04-01,53.87,2021-04-01,1,4,2021
2125,Netherlands,NLD,2021-05-01,56.12,2021-05-01,1,5,2021
2126,Netherlands,NLD,2021-06-01,76.51,2021-06-01,1,6,2021
2127,Netherlands,NLD,2021-07-01,82.58,2021-07-01,1,7,2021
2128,Netherlands,NLD,2021-08-01,86.66,2021-08-01,1,8,2021
2129,Netherlands,NLD,2021-09-01,136.39,2021-09-01,1,9,2021
2130,Netherlands,NLD,2021-10-01,163.81,2021-10-01,1,10,2021
2131,Netherlands,NLD,2021-11-01,186.3,2021-11-01,1,11,2021
2132,Netherlands,NLD,2021-12-01,237.8,2021-12-01,1,12,2021
2133,Netherlands,NLD,2022-01-01,189.24,2022-01-01,1,1,2022
2134,Netherlands,NLD,2022-02-01,168.29,2022-02-01,1,2,2022
2135,Netherlands,NLD,2022-03-01,261.03,2022-03-01,1,3,2022
2136,Netherlands,NLD,2022-04-01,195.31,2022-04-01,1,4,2022
2137,Netherlands,NLD,2022-05-01,181.4,2022-05-01,1,5,2022
2138,Netherlands,NLD,2022-06-01,210.7,2022-06-01,1,6,2022
2139,Netherlands,NLD,2022-07-01,306.86,2022-07-01,1,7,2022
2140,Netherlands,NLD,2022-08-01,447.25,2022-08-01,1,8,2022
2141,Netherlands,NLD,2022-09-01,340.89,2022-09-01,1,9,2022
2142,Netherlands,NLD,2022-10-01,155.51,2022-10-01,1,10,2022
2143,Netherlands,NLD,2022-11-01,179.48,2022-11-01,1,11,2022
2144,Netherlands,NLD,2022-12-01,258.49,2022-12-01,1,12,2022
2145,Netherlands,NLD,2023-01-01,126.13,2023-01-01,1,1,2023
2146,Netherlands,NLD,2023-02-01,134.91,2023-02-01,1,2,2023
2147,Netherlands,NLD,2023-03-01,104.44,2023-03-01,1,3,2023
2148,Netherlands,NLD,2023-04-01,98.71,2023-04-01,1,4,2023
2149,Netherlands,NLD,2023-05-01,77.88,2023-05-01,1,5,2023
2150,Netherlands,NLD,2023-06-01,92.04,2023-06-01,1,6,2023
2151,Netherlands,NLD,2023-07-01,71.69,2023-07-01,1,7,2023
2152,Netherlands,NLD,2023-08-01,91.42,2023-08-01,1,8,2023
2153,Netherlands,NLD,2023-09-01,98.7,2023-09-01,1,9,2023
2154,Netherlands,NLD,2023-10-01,90.19,2023-10-01,1,10,2023
2155,Netherlands,NLD,2023-11-01,94.46,2023-11-01,1,11,2023
2156,Netherlands,NLD,2023-12-01,73.04,2023-12-01,1,12,2023
2157,Netherlands,NLD,2024-01-01,78.43,2024-01-01,1,1,2024
2158,Netherlands,NLD,2024-02-01,63.91,2024-02-01,1,2,2024
2159,Netherlands,NLD,2024-03-01,63.38,2024-03-01,1,3,2024
2160,Norway,NOR,2015-01-01,29.19,2015-01-01,1,1,2015
2161,Norway,NOR,2015-02-01,28.46,2015-02-01,1,2,2015
2162,Norway,NOR,2015-03-01,24.94,2015-03-01,1,3,2015
2163,Norway,NOR,2015-04-01,25.0,2015-04-01,1,4,2015
2164,Norway,NOR,2015-05-01,22.05,2015-05-01,1,5,2015
2165,Norway,NOR,2015-06-01,13.71,2015-06-01,1,6,2015
2166,Norway,NOR,2015-07-01,8.94,2015-07-01,1,7,2015
2167,Norway,NOR,2015-08-01,11.69,2015-08-01,1,8,2015
2168,Norway,NOR,2015-09-01,15.19,2015-09-01,1,9,2015
2169,Norway,NOR,2015-10-01,21.45,2015-10-01,1,10,2015
2170,Norway,NOR,2015-11-01,24.25,2015-11-01,1,11,2015
2171,Norway,NOR,2015-12-01,17.81,2015-12-01,1,12,2015
2172,Norway,NOR,2016-01-01,27.91,2016-01-01,1,1,2016
2173,Norway,NOR,2016-02-01,19.19,2016-02-01,1,2,2016
2174,Norway,NOR,2016-03-01,21.38,2016-03-01,1,3,2016
2175,Norway,NOR,2016-04-01,21.83,2016-04-01,1,4,2016
2176,Norway,NOR,2016-05-01,22.74,2016-05-01,1,5,2016
2177,Norway,NOR,2016-06-01,25.42,2016-06-01,1,6,2016
2178,Norway,NOR,2016-07-01,24.74,2016-07-01,1,7,2016
2179,Norway,NOR,2016-08-01,23.63,2016-08-01,1,8,2016
2180,Norway,NOR,2016-09-01,24.21,2016-09-01,1,9,2016
2181,Norway,NOR,2016-10-01,31.96,2016-10-01,1,10,2016
2182,Norway,NOR,2016-11-01,38.04,2016-11-01,1,11,2016
2183,Norway,NOR,2016-12-01,31.39,2016-12-01,1,12,2016
2184,Norway,NOR,2017-01-01,29.97,2017-01-01,1,1,2017
2185,Norway,NOR,2017-02-01,31.32,2017-02-01,1,2,2017
2186,Norway,NOR,2017-03-01,30.04,2017-03-01,1,3,2017
2187,Norway,NOR,2017-04-01,28.96,2017-04-01,1,4,2017
2188,Norway,NOR,2017-05-01,27.96,2017-05-01,1,5,2017
2189,Norway,NOR,2017-06-01,23.7,2017-06-01,1,6,2017
2190,Norway,NOR,2017-07-01,24.98,2017-07-01,1,7,2017
2191,Norway,NOR,2017-08-01,26.09,2017-08-01,1,8,2017
2192,Norway,NOR,2017-09-01,30.35,2017-09-01,1,9,2017
2193,Norway,NOR,2017-10-01,27.77,2017-10-01,1,10,2017
2194,Norway,NOR,2017-11-01,31.48,2017-11-01,1,11,2017
2195,Norway,NOR,2017-12-01,30.7,2017-12-01,1,12,2017
2196,Norway,NOR,2018-01-01,32.16,2018-01-01,1,1,2018
2197,Norway,NOR,2018-02-01,38.34,2018-02-01,1,2,2018
2198,Norway,NOR,2018-03-01,43.6,2018-03-01,1,3,2018
2199,Norway,NOR,2018-04-01,38.9,2018-04-01,1,4,2018
2200,Norway,NOR,2018-05-01,33.58,2018-05-01,1,5,2018
2201,Norway,NOR,2018-06-01,44.79,2018-06-01,1,6,2018
2202,Norway,NOR,2018-07-01,51.76,2018-07-01,1,7,2018
2203,Norway,NOR,2018-08-01,50.97,2018-08-01,1,8,2018
2204,Norway,NOR,2018-09-01,46.99,2018-09-01,1,9,2018
2205,Norway,NOR,2018-10-01,41.95,2018-10-01,1,10,2018
2206,Norway,NOR,2018-11-01,47.66,2018-11-01,1,11,2018
2207,Norway,NOR,2018-12-01,51.48,2018-12-01,1,12,2018
2208,Norway,NOR,2019-01-01,54.4,2019-01-01,1,1,2019
2209,Norway,NOR,2019-02-01,45.95,2019-02-01,1,2,2019
2210,Norway,NOR,2019-03-01,41.68,2019-03-01,1,3,2019
2211,Norway,NOR,2019-04-01,41.34,2019-04-01,1,4,2019
2212,Norway,NOR,2019-05-01,39.13,2019-05-01,1,5,2019
2213,Norway,NOR,2019-06-01,28.51,2019-06-01,1,6,2019
2214,Norway,NOR,2019-07-01,34.79,2019-07-01,1,7,2019
2215,Norway,NOR,2019-08-01,35.36,2019-08-01,1,8,2019
2216,Norway,NOR,2019-09-01,31.21,2019-09-01,1,9,2019
2217,Norway,NOR,2019-10-01,36.63,2019-10-01,1,10,2019
2218,Norway,NOR,2019-11-01,41.86,2019-11-01,1,11,2019
2219,Norway,NOR,2019-12-01,37.14,2019-12-01,1,12,2019
2220,Norway,NOR,2020-01-01,24.2,2020-01-01,1,1,2020
2221,Norway,NOR,2020-02-01,12.86,2020-02-01,1,2,2020
2222,Norway,NOR,2020-03-01,8.37,2020-03-01,1,3,2020
2223,Norway,NOR,2020-04-01,4.69,2020-04-01,1,4,2020
2224,Norway,NOR,2020-05-01,7.77,2020-05-01,1,5,2020
2225,Norway,NOR,2020-06-01,2.1,2020-06-01,1,6,2020
2226,Norway,NOR,2020-07-01,1.88,2020-07-01,1,7,2020
2227,Norway,NOR,2020-08-01,4.67,2020-08-01,1,8,2020
2228,Norway,NOR,2020-09-01,9.21,2020-09-01,1,9,2020
2229,Norway,NOR,2020-10-01,12.33,2020-10-01,1,10,2020
2230,Norway,NOR,2020-11-01,4.86,2020-11-01,1,11,2020
2231,Norway,NOR,2020-12-01,17.95,2020-12-01,1,12,2020
2232,Norway,NOR,2021-01-01,45.79,2021-01-01,1,1,2021
2233,Norway,NOR,2021-02-01,48.01,2021-02-01,1,2,2021
2234,Norway,NOR,2021-03-01,35.6,2021-03-01,1,3,2021
2235,Norway,NOR,2021-04-01,38.2,2021-04-01,1,4,2021
2236,Norway,NOR,2021-05-01,43.4,2021-05-01,1,5,2021
2237,Norway,NOR,2021-06-01,41.71,2021-06-01,1,6,2021
2238,Norway,NOR,2021-07-01,48.64,2021-07-01,1,7,2021
2239,Norway,NOR,2021-08-01,63.86,2021-08-01,1,8,2021
2240,Norway,NOR,2021-09-01,85.25,2021-09-01,1,9,2021
2241,Norway,NOR,2021-10-01,70.33,2021-10-01,1,10,2021
2242,Norway,NOR,2021-11-01,82.16,2021-11-01,1,11,2021
2243,Norway,NOR,2021-12-01,135.92,2021-12-01,1,12,2021
2244,Norway,NOR,2022-01-01,101.33,2022-01-01,1,1,2022
2245,Norway,NOR,2022-02-01,84.58,2022-02-01,1,2,2022
2246,Norway,NOR,2022-03-01,131.45,2022-03-01,1,3,2022
2247,Norway,NOR,2022-04-01,127.81,2022-04-01,1,4,2022
2248,Norway,NOR,2022-05-01,106.69,2022-05-01,1,5,2022
2249,Norway,NOR,2022-06-01,104.0,2022-06-01,1,6,2022
2250,Norway,NOR,2022-07-01,128.94,2022-07-01,1,7,2022
2251,Norway,NOR,2022-08-01,246.07,2022-08-01,1,8,2022
2252,Norway,NOR,2022-09-01,238.52,2022-09-01,1,9,2022
2253,Norway,NOR,2022-10-01,89.32,2022-10-01,1,10,2022
2254,Norway,NOR,2022-11-01,88.74,2022-11-01,1,11,2022
2255,Norway,NOR,2022-12-01,217.2,2022-12-01,1,12,2022
2256,Norway,NOR,2023-01-01,97.09,2023-01-01,1,1,2023
2257,Norway,NOR,2023-02-01,80.8,2023-02-01,1,2,2023
2258,Norway,NOR,2023-03-01,82.45,2023-03-01,1,3,2023
2259,Norway,NOR,2023-04-01,79.47,2023-04-01,1,4,2023
2260,Norway,NOR,2023-05-01,51.39,2023-05-01,1,5,2023
2261,Norway,NOR,2023-06-01,51.78,2023-06-01,1,6,2023
2262,Norway,NOR,2023-07-01,35.87,2023-07-01,1,7,2023
2263,Norway,NOR,2023-08-01,28.87,2023-08-01,1,8,2023
2264,Norway,NOR,2023-09-01,15.8,2023-09-01,1,9,2023
2265,Norway,NOR,2023-10-01,30.11,2023-10-01,1,10,2023
2266,Norway,NOR,2023-11-01,76.72,2023-11-01,1,11,2023
2267,Norway,NOR,2023-12-01,74.66,2023-12-01,1,12,2023
2268,Norway,NOR,2024-01-01,69.42,2024-01-01,1,1,2024
2269,Norway,NOR,2024-02-01,52.64,2024-02-01,1,2,2024
2270,Norway,NOR,2024-03-01,56.14,2024-03-01,1,3,2024
2271,Poland,POL,2015-01-01,34.34,2015-01-01,1,1,2015
2272,Poland,POL,2015-02-01,36.23,2015-02-01,1,2,2015
2273,Poland,POL,2015-03-01,32.64,2015-03-01,1,3,2015
2274,Poland,POL,2015-04-01,34.04,2015-04-01,1,4,2015
2275,Poland,POL,2015-05-01,39.07,2015-05-01,1,5,2015
2276,Poland,POL,2015-06-01,38.87,2015-06-01,1,6,2015
2277,Poland,POL,2015-07-01,40.05,2015-07-01,1,7,2015
2278,Poland,POL,2015-08-01,42.34,2015-08-01,1,8,2015
2279,Poland,POL,2015-09-01,41.59,2015-09-01,1,9,2015
2280,Poland,POL,2015-10-01,38.89,2015-10-01,1,10,2015
2281,Poland,POL,2015-11-01,34.9,2015-11-01,1,11,2015
2282,Poland,POL,2015-12-01,33.87,2015-12-01,1,12,2015
2283,Poland,POL,2016-01-01,38.45,2016-01-01,1,1,2016
2284,Poland,POL,2016-02-01,31.7,2016-02-01,1,2,2016
2285,Poland,POL,2016-03-01,32.69,2016-03-01,1,3,2016
2286,Poland,POL,2016-04-01,35.9,2016-04-01,1,4,2016
2287,Poland,POL,2016-05-01,33.47,2016-05-01,1,5,2016
2288,Poland,POL,2016-06-01,45.23,2016-06-01,1,6,2016
2289,Poland,POL,2016-07-01,34.62,2016-07-01,1,7,2016
2290,Poland,POL,2016-08-01,32.41,2016-08-01,1,8,2016
2291,Poland,POL,2016-09-01,34.69,2016-09-01,1,9,2016
